1000621
1001389
1003172
1003651
1004311
1004862
1006377
1006569
1007170
1007339
1007433
1007541
1007593
1008008
1008506
1008681
13900
25047
50686
1000729
1003684
1003879
1004032
1004067
1004773
1006057
1007965
1008113
1008185
1008493
1008663
24520
35759
50525
60500
61704
63018
6782
1000017
1000021
1002423
1002570
1003422
1004048
1004053
1006964
1007545
1007933
1007936
1008391
10507
34251
53072
62168
6831
1000720
1000912
1001218
1004075
1004078
1004674
1004881
1006942
1006977
1007586
1008074
20466
1006781
1000017
1002423
1002570
1004048
1004053
1006964
1007933
1007936
1008391
34251
53072
62168
1000720
1000912
1001218
1004075
1004078
1004674
1004881
1006942
1006977
1007586
1008074
20466
1000621
1001389
1003172
1003651
1004311
1004862
1006377
1007170
1007339
1007433
1007541
1007593
1008008
1008506
1008681
13900
25047
50686
1000729
1003684
1003879
1004067
1004773
1006057
1006781
1007965
1008113
1008185
1008493
1008663
24520
35759
50525
60500
61704
63018
1000021
1003422
1004032
1007545
1008513
10507
6831
6782
